OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
1910,4.80397E+11,4.80397E+11,48,39,660900,4,288,"Houston-The Woodlands, TX",26420,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,1908.420511,0,1908.420511,1908.420511,1492,539,488,0.476,0,0,203,0.415983607,285,0.584016393,786,171,240,375,0.217557252,103,0,6,79,18,0,0,6,79,18,0,0,0,0,20,33,50,0.194174757,0.282432513,0.781798346,0.053971334,0,0.003143961,0.041395489,0.009431884,0,0,0.003143961,0.041395489,0.009431884,0,0,0,0,0.336403846,0,0.211065574,0.613425742,0.418728211,0.613425742,0.324085599,0.418425159,0.24739769,0.206098794,0.00181195,0.129153605,0.231721035,7.631067961,0.001318754,7.006047045,0.000688765,0.551395212,6.453963068,23.70898852,0.670711718,5.365693745,0.670711718,26.15775701,2.012135154,-99999,0,0,-99999,-99999,-99999,98296,94602,-99999,-99999,0.000139632,0.179716282,0.00017296,0.280215044,-99999,-99999,-99999,-99999,8,4,7,1,4.666666667,11836.67023,7723272.165
1911,4.80292E+11,4.80292E+11,48,29,191804,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,1065.083779,4.4492826,1060.634496,1060.634496,2275,808,808,0.606,12,0.014851485,168,0.207920792,628,0.777227723,1237,209,284,744,0.168957154,111,19,3,52,37,0,19,3,52,34,0,0,3,0,19,45,47,0.171171171,0.761808147,2.144942493,0.104654337,0.017913805,0.002828496,0.049027257,0.034884779,0,0.017913805,0.002828496,0.049027257,0.032056283,0,0,0.002828496,0,0.866462484,0,0.137376238,0.808747797,0.696617436,0.754899033,0.584273758,0.313091275,0.315781507,0.320361012,0.013612295,0.093042749,0.164688427,11.14414414,3.93056E-05,11.10604953,0,0.196390144,10.90965939,37.83033661,0,0,0,49.47981628,4.82729915,-99999,0,0,-99999,-99999,-99999,53978,50807,-99999,-99999,0.00033489,0.245155078,0.000366447,0.304204388,-99999,-99999,-99999,-99999,5,11,8,1,5.666666667,9714.102426,4310333.612
1912,4.80292E+11,4.80292E+11,48,29,171924,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,271.9367623,0,271.9367623,271.9367623,2169,677,677,0.616,0,0,225,0.332348597,452,0.667651403,1139,247,331,561,0.216856892,372,71,2,8,58,233,71,2,8,41,233,0,17,0,171,151,50,0.459677419,2.489549387,7.976119086,1.367965099,0.261090113,0.007354651,0.029418604,0.213284881,0.85681685,0.261090113,0.007354651,0.029418604,0.150770347,0.85681685,0,0.062514534,0,3.857514487,0,0.549483013,0.627278975,0.627278975,0.61608718,0.530854086,0.562730571,0.632462462,0.700750515,0.641276087,0.292798111,0.492389146,3.061827957,0.127221202,19.55768665,5.533733541,1.642815288,12.38113782,50.22344123,9.41395337,0,2.353488343,47.06976685,16.4744184,213.24,0,0,3,7.060465028,0.001383126,112821,109933,39684,35881,0.000699963,0.512405815,0.000792895,0.658218374,0.000388621,0.119941969,0.000608195,0.184034385,12,9,9,19,12.83333333,5474.975972,1100513.131
1913,4.80291E+11,4.80291E+11,48,29,121910,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,467.1381022,0,467.1381022,467.1381022,985,373,373,0.621,5,0.013404826,130,0.348525469,238,0.638069705,750,147,184,419,0.196,254,33,3,22,114,82,33,3,22,28,82,0,86,0,90,110,54,0.354330709,0.798479076,2.108584154,0.543736421,0.070642921,0.006422084,0.047095281,0.244039181,0.175536955,0.070642921,0.006422084,0.047095281,0.059939448,0.175536955,0,0.184099733,0,1.342215497,0,0.680965147,0.779168152,0.779168152,0.839523213,0.723378675,0.660264996,0.716549557,0.785503014,0.620896174,0.410008071,0.505976096,2.952755906,0.141882517,8.096893764,0,1.224326922,6.872566842,31.98094938,0,0,2.740089053,39.73129127,2.740089053,-99999,0,0,-99999,-99999,-99999,95963,87104,-99999,-99999,0.000595373,0.435840839,0.00062824,0.521530871,-99999,-99999,-99999,-99999,15,16,8,1,8.166666667,8441.733587,1890483.186
1914,4.80291E+11,4.80291E+11,48,29,131507,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,269.6036441,0.1929851,269.410659,218.89229,3141,940,840,0.572,0,0,363,0.432142857,477,0.567857143,1220,356,538,326,0.291803279,4,0,0,0,4,0,0,0,0,4,0,0,0,0,1,3,0,0.25,4.294349518,14.34952323,0.018273828,0,0,0,0.018273828,0,0,0,0,0.018273828,0,0,0,0,4.312623345,0,0.004761905,0,0,0,0,0.043414076,0.039301041,0.043753171,0,0.00254372,0.006535948,305,0,14.52432329,0,1.279057714,13.24526558,46.73905645,0,2.375555601,2.375555601,57.01333443,4.751111202,419.77,0,0,3,7.126666803,0.00095511,122947,108306,51554,40621,0.000762787,0.558395669,0.000781161,0.648476793,0.000504863,0.155818171,0.00068854,0.208345942,1,1,9,16,8.666666667,4843.359584,1091071.583
1915,4.80291E+11,4.80291E+11,48,29,131506,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,339.9223737,0.0948864,339.8274873,339.8274873,2567,813,719,0.586,0,0,161,0.223922114,558,0.776077886,904,251,372,281,0.277654867,356,162,0,15,128,51,162,0,15,51,51,0,77,0,156,144,56,0.438202247,2.392390346,7.553832741,1.047590361,0.476712468,0,0.044140043,0.376661703,0.150076147,0.476712468,0,0.044140043,0.150076147,0.150076147,0,0.226585556,0,3.439980707,0,0.495132128,0.820798244,0.706997125,0.857206153,0.663457016,0.628678235,0.718857645,0.793855201,0.827590933,0.243585358,0.565079365,2.539325843,0.214525677,16.07091293,2.254823045,2.334580925,11.48150896,65.93839768,1.883308514,5.649925541,3.766617027,62.14918095,16.94977662,0,0,0,2,3.766617027,0.00077912,126098,112575,36335,17619,0.000782336,0.572706752,0.000811951,0.674037218,0.000355825,0.109819863,0.000298648,0.090368212,14,14,11,20,15,6043.435721,1375646.187
1916,4.80292E+11,4.80292E+11,48,29,162003,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,1214.835768,1.5557416,1213.280027,1213.280027,1546,456,418,0.57,19,0.045454545,116,0.277511962,283,0.677033493,640,158,242,240,0.246875,162,69,28,15,25,25,69,7,15,8,25,0,17,21,71,71,20,0.438271605,0.375840688,1.274231806,0.13352235,0.05687063,0.023077937,0.012363181,0.020605301,0.020605301,0.05687063,0.005769484,0.012363181,0.006593696,0.020605301,0,0.014011605,0.017308453,0.509363038,0,0.387559809,0.9096458,0.9096458,0.852018415,0.79730603,0.558789445,0.667724918,0.730868104,0.725782093,0.18969555,0.403990025,3.950617284,0.052307407,7.130367566,0.447248098,0.500725784,6.182393684,28.49426286,1.582487107,2.637478512,0,25.84728942,9.494922645,-99999,0,0,-99999,-99999,-99999,60622,60899,-99999,-99999,0.00037611,0.275330527,0.000439236,0.364629736,-99999,-99999,-99999,-99999,12,19,7,1,7.833333333,10656.88695,4916371.645
1917,4.80292E+11,4.80292E+11,48,29,171902,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,744.151534,12.6438599,731.5076741,731.5076741,7876,2824,2463,0.594,259,0.105156313,1131,0.459196102,1073,0.435647584,2430,598,974,858,0.246090535,2232,872,254,12,498,596,872,254,12,57,596,92,349,0,797,929,506,0.357078853,3.860519992,10.76680434,3.051232515,1.192058581,0.347228073,0.016404476,0.680785749,0.814755636,1.192058581,0.347228073,0.016404476,0.07792126,0.814755636,0.125767648,0.47709684,0,6.911752507,0,0.906211937,0.826299127,0.826299127,0.776208921,0.726364645,0.739027238,0.782556121,0.869885006,0.573432857,0.441630392,0.957528958,1.088709677,0.915111212,25.33338922,5.831938636,5.275967757,14.22548283,106.7813268,14.87339147,14.87339147,9.623959186,113.7376995,11.37376995,797.97,0,0,11,9.623959186,0.001396648,119950,117484,21464,11790,0.000744193,0.544784017,0.000847357,0.703429612,0.000210195,0.06487336,0.000199845,0.060471152,17,16,15,14,15.16666667,7429.467472,3011541.701
1918,4.80292E+11,4.80292E+11,48,29,191806,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,161.7963851,0,161.7963851,161.7963851,1135,382,364,0.63,0,0,76,0.208791209,288,0.791208791,406,72,79,255,0.177339901,16,5,2,1,8,0,5,2,1,5,0,0,3,0,7,6,3,0.4375,2.36099218,7.014989855,0.098889725,0.030903039,0.012361216,0.006180608,0.049444862,0,0.030903039,0.012361216,0.006180608,0.030903039,0,0,0.018541823,0,2.459881905,0,0.043956044,0.824698735,0.710356825,0.915883001,0.708871491,0.138381185,0.194343589,0.213986422,4.82126E-05,0.027801911,0.075829384,25.375,2.5946E-11,14.74503518,0,2.433556097,12.31147909,58.03244612,0,7.911177986,15.82235597,43.51147892,7.911177986,-99999,0,0,-99999,-99999,-99999,111793,96853,-99999,-99999,0.000693585,0.507736887,0.000698555,0.579902524,-99999,-99999,-99999,-99999,2,16,10,1,6.666666667,3389.372322,654781.4019
1919,4.80292E+11,4.80292E+11,48,29,160502,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,67.3550122,0,67.3550122,67.3550122,566,242,205,0.449,14,0.068292683,127,0.619512195,64,0.312195122,209,67,94,48,0.320574163,31,28,0,0,3,0,28,0,0,0,0,0,3,0,5,19,7,0.161290323,3.592902623,8.40323506,0.460247857,0.415707741,0,0,0.044540115,0,0.415707741,0,0,0,0,0,0.044540115,0,4.05315048,0,0.151219512,0.458685816,0.197545229,0.458685816,0.152895272,0.39205738,0.358930117,0.399590708,0.11298096,0.103852596,0.258333333,6.741935484,0.003208552,38.51478624,15.69020449,6.282579897,16.54200185,133.0644848,28.5056737,19.00378247,38.00756494,95.01891234,19.00378247,195.8,0,0,7,66.51323864,0.012367491,154151,138919,123157,62843,0.000956382,0.700116723,0.001001958,0.831770609,0.001206063,0.372232969,0.00106521,0.322323036,7,2,17,19,13.5,2366.989743,272581.9263
1920,4.80292E+11,4.80292E+11,48,29,160501,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,134.311205,0,134.311205,118.72193,1022,359,320,0.537,9,0.028125,157,0.490625,154,0.48125,333,105,146,82,0.315315315,166,2,0,0,164,0,2,0,0,0,0,0,164,0,18,96,52,0.108433735,3.023872675,8.608350622,1.398225248,0.016846087,0,0,1.381379161,0,0.016846087,0,0,0,0,0,1.381379161,0,4.422097922,0,0.51875,0.094084439,0.040519962,0.094084439,0.03136148,0.604710283,0.393487573,0.438062928,0.73083136,0.279461279,0.665330661,2.006024096,0.365669962,18.52915546,0,0.00220246,18.526953,143.0087683,0,4.765052923,0,166.7768523,28.59031754,296.39,0,0,3,14.29515877,0.002935421,155917,141884,119341,66275,0.000967339,0.70813747,0.001023343,0.849523399,0.001168693,0.360699389,0.001123384,0.339925834,13,1,17,18,14,3296.490644,543550.2476
1921,4.80292E+11,4.80292E+11,48,29,181711,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,255.6805475,0,255.6805475,255.68055,2123,758,714,0.766,7,0.009803922,240,0.336134454,467,0.654061625,1332,290,357,685,0.217717718,15,2,0,0,13,0,2,0,0,0,0,1,12,0,9,6,0,0.6,2.964636927,8.303330073,0.058666958,0.007822261,0,0,0.050844697,0,0.007822261,0,0,0,0,0.003911131,0.046933566,0,3.023303884,0,0.021008403,0.566509507,0.243982364,0.571361948,0.301862421,0.098626829,0.126699626,0.141052508,6.36116E-08,0.014031805,0.022271715,88.8,0,14.89222052,0,0.241400955,14.65081956,51.75458254,0,0,0,70.08745943,5.006247102,-99999,0,0,-99999,-99999,-99999,131553,126686,-99999,-99999,0.00081618,0.597482049,0.000913727,0.758526129,-99999,-99999,-99999,-99999,1,4,10,1,4.5,4610.143766,1034724.043
1922,4.80292E+11,4.80292E+11,48,29,181711,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,421.5679202,0.1176196,421.4503006,418.85309,3456,1153,1153,0.511,57,0.049436253,248,0.215091067,848,0.73547268,1557,332,426,799,0.213230572,267,68,10,21,130,38,68,10,21,59,38,11,60,0,89,133,45,0.333333333,2.752755149,8.25110303,0.637455008,0.162348092,0.023874719,0.050136911,0.310371352,0.090723934,0.162348092,0.023874719,0.050136911,0.140860845,0.090723934,0.026262191,0.143248316,0,3.390210157,0,0.231569818,0.807270678,0.807270678,0.898970917,0.841243477,0.406107582,0.576566971,0.633835874,0.470606304,0.143432716,0.292763158,5.831460674,0.007974864,15.2536811,0,1.925663107,13.32801799,52.66386088,0,6.074263078,1.518565769,54.6683677,10.62996039,-99999,0,0,1,1.518565769,0.000289352,120138,116177,-99999,-99999,0.000745359,0.545637867,0.00083793,0.695604014,-99999,-99999,-99999,-99999,7,20,10,1,8.166666667,6034.959134,1706062.315
1923,4.80292E+11,4.80292E+11,48,29,172005,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,935.7358241,0.0911799,935.6446442,935.6446442,4741,1864,1567,0.561,17,0.010848756,674,0.430121251,876,0.559029994,1100,223,286,591,0.202727273,2562,1093,313,11,241,904,1093,313,11,63,904,0,178,0,1221,987,354,0.476580796,1.992209341,5.067094681,2.738219062,1.168178546,0.334528714,0.0117566,0.257576422,0.966178779,1.168178546,0.334528714,0.0117566,0.067333256,0.966178779,0,0.190243167,0,4.730428403,0,1.634971283,0.766470065,0.766470065,0.718640057,0.6192192,0.797680131,0.721485979,0.801981943,0.468407677,0.701629467,0.60076461,0.429352069,0.565159136,20.20802445,3.253057184,3.120403974,13.83456329,103.5552125,6.156183371,1.368040749,4.104122247,119.0195452,19.15257049,-99999,0,0,1.67,1.142314026,0.000352246,96616,100713,-99999,-99999,0.000599424,0.438806607,0.000726396,0.603014082,-99999,-99999,-99999,-99999,19,12,14,1,10.16666667,8772.948563,3786878.068
1924,4.80292E+11,4.80292E+11,48,29,181730,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,165.0892397,0,165.0892397,165.0892397,1069,498,498,0.753,19,0.03815261,193,0.387550201,286,0.574297189,683,132,248,303,0.193265007,515,252,11,3,96,153,252,9,3,63,153,0,33,2,187,280,48,0.363106796,3.016550327,6.475285742,3.119524937,1.526447153,0.06663063,0.01817199,0.581503677,0.926771486,1.526447153,0.05451597,0.01817199,0.381611788,0.926771486,0,0.199891889,0.01211466,6.136075264,0,1.034136546,0.705574331,0.705574331,0.650419111,0.608652431,0.708981291,0.760095184,0.844793582,0.5282798,0.650252525,0.859766277,1.326213592,0.721651032,17.99492714,0,3.996895665,13.99803147,78.85189867,0,7.753382367,7.753382367,69.7804413,19.38345592,332.6,0,0,2.67,10.35076546,0.002497661,117023,118470,50702,28666,0.000726033,0.531490287,0.000854469,0.709333238,0.000496519,0.153243064,0.000485899,0.147028502,16,12,12,17,14.33333333,5009.174639,668106.0222
1925,4.80292E+11,4.80292E+11,48,29,171920,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,1107.016648,7.6141394,1099.402509,1087.40817,5287,1514,1514,0.631,54,0.035667107,447,0.295244386,1013,0.669088507,2791,696,1100,995,0.249372985,108,4,0,24,80,0,4,0,24,55,0,0,25,0,27,54,27,0.25,1.392301476,4.862019751,0.099318731,0.003678472,0,0.022070829,0.073569431,0,0.003678472,0,0.022070829,0.050578984,0,0,0.022990447,0,1.491620207,0,0.071334214,0.617694849,0.42164233,0.821377598,0.547585066,0.209117007,0.239710064,0.256680093,0.004671814,0.040037071,0.074508451,25.84259259,1.6255E-11,8.630200027,0.978104151,0.943031675,6.709064201,33.19330245,1.164268764,7.567746964,0.582134382,27.36031595,9.314150109,702.75,0,0,1.33,0.774238728,0.00025156,104132,107195,2139,6342,0.000646055,0.47294247,0.000773147,0.641824735,2.0947E-05,0.00646497,0.000107499,0.032528248,3,10,8,14,9.5,10193.30664,4480037.105
1926,4.84817E+11,4.84817E+11,48,481,741100,1,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,130040.7356,492.0519597,129548.6836,129548.6836,873,473,335,0.664,0,0,52,0.155223881,283,0.844776119,417,94,141,182,0.225419664,58,0,16,39,3,0,0,16,39,3,0,0,0,0,10,14,34,0.172413793,0.003651137,0.006738779,0.000447708,0,0.000123506,0.000301045,2.31573E-05,0,0,0.000123506,0.000301045,2.31573E-05,0,0,0,0,0.004098845,0,0.173134328,0.705741963,0.481743836,0.705741963,0.372858182,0.384420023,0.153915495,0.112738355,1.33858E-07,0.124597207,0.244210526,7.189655172,0.002050534,1.78246157,0.17305023,0.981927325,0.627484015,1.385556032,0.345815942,1.635215381,0.088924099,0.301353892,0.004940228,-99999,0,0,-99999,-99999,-99999,931,1547,-99999,-99999,0.003916998,0.041702128,0.004686274,0.055967584,-99999,-99999,-99999,-99999,7,5,2,1,3,108898.3214,526267594.8
1927,4.84817E+11,4.84817E+11,48,481,740100,1,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,505.692621,0.3738623,505.3187587,505.3187587,1264,507,444,0.489,30,0.067567568,168,0.378378378,246,0.554054054,433,81,154,198,0.187066975,838,94,39,367,294,44,94,39,367,49,44,236,9,0,209,314,315,0.249403341,1.003327091,2.501391405,1.658359175,0.186021196,0.077179007,0.726274245,0.581810976,0.087073751,0.186021196,0.077179007,0.726274245,0.096968496,0.087073751,0.46703194,0.01781054,0,2.661686266,0,1.887387387,0.790311315,0.790311315,0.758542095,0.709832295,0.824096546,0.744035297,0.755385429,0.522430189,0.797335871,0.681353265,0.516706444,0.616748746,14.8884732,0.062862216,1.957834038,12.86777694,72.63787336,0,18.99790941,3.799581882,51.92761905,21.530964,-99999,0,0,-99999,-99999,-99999,22325,27641,-99999,-99999,0.093928021,1,0.083731934,1,-99999,-99999,-99999,-99999,19,16,12,1,10.16666667,8468.381229,2046508.325
1928,4.84817E+11,4.84817E+11,48,481,740800,3,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,12590.92663,56.6827632,12534.24387,12534.24387,1461,610,516,0.499,48,0.093023256,233,0.451550388,235,0.455426357,539,116,238,185,0.215213358,80,27,0,43,10,0,27,0,43,10,0,0,0,0,12,26,42,0.15,0.048666677,0.116560681,0.006382515,0.002154099,0,0.003430602,0.000797814,0,0.002154099,0,0.003430602,0.000797814,0,0,0,0,0.055049192,0,0.15503876,0.874023988,0.596614188,0.874023988,0.461765082,0.377433344,0.307610442,0.303536191,0.008797098,0.103828683,0.258481422,6.7375,0.003222815,3.243051371,0.736018764,1.382201733,1.124830874,4.239981331,1.123322647,4.748591189,0.204240481,1.225442888,0.05106012,-99999,0,0,-99999,-99999,-99999,1944,3090,-99999,-99999,0.008178995,0.087077268,0.009360431,0.111790456,-99999,-99999,-99999,-99999,7,7,4,1,4,35825.13472,50954786.63
1929,4.84817E+11,4.84817E+11,48,481,740100,5,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,64567.44522,242.0085045,64325.43672,64325.43672,1637,705,604,0.529,7,0.011589404,140,0.231788079,457,0.756622517,897,184,247,466,0.205128205,713,122,2,541,13,35,122,2,541,13,35,0,0,0,124,340,249,0.173913043,0.010959894,0.02544872,0.011084262,0.001896606,3.10919E-05,0.008410359,0.000202097,0.000544108,0.001896606,3.10919E-05,0.008410359,0.000202097,0.000544108,0,0,0,0.022044157,0,1.180463576,0.465384256,0.465384256,0.465384256,0.360196259,0.611252369,0.698181507,0.649506997,0.843902502,0.606808511,0.885714286,1.258064516,0.772545389,2.356662658,0.376614402,1.006417865,0.973630391,2.14013751,0.994940777,2.059527409,0.059696447,0.984991369,0.049747039,-99999,0,0,-99999,-99999,-99999,13077,17236,-99999,-99999,0.055018891,0.585755879,0.052212424,0.623566441,-99999,-99999,-99999,-99999,14,5,3,1,4.5,108575.646,261300885.2
1930,4.84817E+11,4.84817E+11,48,481,740600,1,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,33865.10294,830.2293132,33034.87362,33033.02767,1635,694,573,0.595,8,0.013961606,116,0.202443281,449,0.783595113,665,151,227,287,0.227067669,140,6,0,97,25,12,6,0,97,25,12,0,0,0,34,70,36,0.242857143,0.021009276,0.049495917,0.004238183,0.000181636,0,0.002936455,0.000756818,0.000363273,0.000181636,0,0.002936455,0.000756818,0.000363273,0,0,0,0.025247459,0,0.244328098,0.65457981,0.563824359,0.65457981,0.43638654,0.41845944,0.416467456,0.402007806,0.055135627,0.157746479,0.347826087,4.75,0.023517746,2.478240271,0.290893414,1.141818379,1.045528479,3.023442473,0.813685571,2.576670974,0.600577445,0.968673299,0.058120398,-99999,0,0,-99999,-99999,-99999,4312,6340,-99999,-99999,0.018141887,0.193146697,0.019205545,0.229369415,-99999,-99999,-99999,-99999,8,6,3,1,3.666666667,79615.53386,137050154.4
1931,4.84817E+11,4.84817E+11,48,481,740100,4,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,95518.91101,1028.792696,94490.11832,94240.34935,1226,735,500,0.591,59,0.118,259,0.518,182,0.364,588,152,218,218,0.258503401,190,26,0,105,45,14,26,0,105,1,14,0,44,0,43,113,34,0.226315789,0.007799207,0.01300929,0.002016122,0.00027589,0,0.001114172,0.000477502,0.000148556,0.00027589,0,0.001114172,1.06112E-05,0.000148556,0,0.000466891,0,0.009815329,0,0.38,0.817444725,0.704108561,0.719790623,0.55710069,0.559552803,0.580544396,0.587750238,0.375638068,0.268361582,0.488431877,3.094736842,0.123102635,2.665247742,0.206521362,1.42003169,1.03869469,2.90922273,0.799237014,2.716051208,0.304793776,1.07693801,0.074505145,-99999,0,0,-99999,-99999,-99999,1929,2982,-99999,-99999,0.008115886,0.086405375,0.00903327,0.107883217,-99999,-99999,-99999,-99999,12,10,3,1,5,110634.1669,386559783.5
1932,4.84817E+11,4.84817E+11,48,481,740300,1,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,446.5601084,1.8628869,444.6972215,433.1030146,798,368,275,0.599,23,0.083636364,90,0.327272727,162,0.589090909,491,161,207,123,0.32790224,481,17,3,444,13,4,17,3,444,13,4,0,0,0,22,130,329,0.045738046,0.849682379,1.842517768,1.110590284,0.039251632,0.006926759,1.025160262,0.030015954,0.009235678,0.039251632,0.006926759,1.025160262,0.030015954,0.009235678,0,0,0,1.960272663,0,1.749090909,0.224373046,0.224373046,0.224373046,0.17365936,0.494098542,0.635745039,0.504724727,0.527989848,0.752150117,0.989711934,1.020790021,0.979424602,18.8442094,0.242358893,0.949152218,17.65269829,111.8128866,2.878362936,5.756725872,2.878362936,103.6210657,35.9795367,-99999,0,0,-99999,-99999,-99999,8477,12051,-99999,-99999,0.035665301,0.379708847,0.036505681,0.435982779,-99999,-99999,-99999,-99999,10,2,15,1,7.333333333,6504.751704,1807200.56
1933,4.84817E+11,4.84817E+11,48,481,740900,3,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,436.9775704,0,436.9775704,436.9775704,1257,539,499,0.631,0,0,97,0.194388778,402,0.805611222,750,162,237,351,0.216,1012,76,33,34,869,0,76,33,34,78,0,717,74,0,292,300,420,0.288537549,1.233472921,2.87657785,2.315908341,0.17392197,0.07551875,0.077807197,1.988660423,0,0.17392197,0.07551875,0.077807197,0.178498864,0,1.640816483,0.169345076,0,3.549381261,0,2.028056112,0.39736992,0.342275819,0.587698118,0.506392532,0.62338599,0.367863416,0.401428658,0.445185593,0.892022918,0.851305335,0.741106719,0.771905396,15.96771048,0.11416245,1.602587066,14.25096096,79.12094886,4.393818196,14.64606065,4.393818196,82.01793966,10.25224246,-99999,0,0,-99999,-99999,-99999,4517,6196,-99999,-99999,0.019004384,0.202329227,0.018769331,0.224159763,-99999,-99999,-99999,-99999,14,8,12,1,8,5827.478387,1768421.534
